ticket_id,timestamp,account_id,text,priority,scenario_label,category
TICKET_001701,2026-09-28 03:55:19,NDM_003034,I noticed a transfer that I do not recognise.,Low,LEGITIMATE,
TICKET_000120,2026-09-15 07:52:21,NDM_003035,I am travelling and cannot access my normal device.,Medium,LEGITIMATE,
TICKET_000252,2026-09-28 17:17:57,NDM_003037,There was a transaction on my account that I did not make.,Medium,LEGITIMATE,
ATO_TICKET_NDM_003040,2026-09-19 22:06:23,NDM_003040,I received an OTP that I did not request.,High,ATO,Unauthorised Transaction
ATO_TICKET_NDM_003041,2026-09-27 18:27:48,NDM_003041,I received an OTP that I did not request.,High,ATO,Unauthorised Transaction
TICKET_001362,2026-09-26 01:20:33,NDM_003042,I changed my phone and need help accessing my account.,Low,LEGITIMATE,
TICKET_001620,2026-09-07 13:13:24,NDM_003043,My account is locked after several login attempts.,Low,LEGITIMATE,
ATO_TICKET_NDM_003043,2026-09-30 06:20:17,NDM_003043,My SIM card was replaced and I cannot log in.,High,ATO,Unauthorised Transaction
ATO_TICKET_NDM_003047,2026-09-29 20:51:44,NDM_003047,I noticed a transfer that I do not recognise.,High,ATO,Unauthorised Transaction
ATO_TICKET_NDM_003048,2026-09-26 19:21:28,NDM_003048,My SIM card was replaced and I cannot log in.,High,ATO,Unauthorised Transaction
TICKET_000198,2026-09-16 20:58:11,NDM_003052,My SIM card was replaced and I cannot log in.,Low,LEGITIMATE,
TICKET_000677,2026-09-13 14:49:39,NDM_003053,I am travelling and cannot access my normal device.,Medium,LEGITIMATE,
TICKET_001945,2026-09-07 22:11:18,NDM_003054,I changed my phone and need help accessing my account.,Low,LEGITIMATE,
TICKET_000088,2026-09-14 22:34:06,NDM_003054,I noticed a transfer that I do not recognise.,Low,LEGITIMATE,
ATO_TICKET_NDM_003056,2026-09-30 17:42:14,NDM_003056,I noticed a transfer that I do not recognise.,High,ATO,Unauthorised Transaction
TICKET_001424,2026-09-02 12:20:06,NDM_003058,My account is locked after several login attempts.,Medium,LEGITIMATE,
TICKET_001613,2026-09-23 03:48:22,NDM_003059,I noticed a transfer that I do not recognise.,High,LEGITIMATE,
TICKET_000301,2026-09-01 23:35:14,NDM_003060,I cannot access my account and my password no longer works.,Low,LEGITIMATE,
TICKET_000610,2026-09-11 08:13:04,NDM_003060,My account is locked after several login attempts.,Low,LEGITIMATE,
TICKET_001699,2026-09-18 01:21:44,NDM_003061,I changed my phone and need help accessing my account.,Low,LEGITIMATE,
ATO_TICKET_NDM_003061,2026-09-24 16:44:16,NDM_003061,There was a transaction on my account that I did not make.,High,ATO,Unauthorised Transaction
ATO_TICKET_NDM_003066,2026-09-29 10:10:55,NDM_003066,There was a transaction on my account that I did not make.,High,ATO,Unauthorised Transaction
TICKET_001770,2026-09-29 22:49:38,NDM_003066,I received an OTP that I did not request.,Medium,LEGITIMATE,
TICKET_001191,2026-09-22 15:45:20,NDM_003067,My SIM card was replaced and I cannot log in.,Low,LEGITIMATE,
TICKET_000544,2026-09-16 05:56:53,NDM_003068,There is no problem with my account; I need assistance with a payment.,Low,LEGITIMATE,
ATO_TICKET_NDM_003070,2026-09-28 14:27:30,NDM_003070,I received an OTP that I did not request.,High,ATO,Unauthorised Transaction
TICKET_001425,2026-09-04 15:16:43,NDM_003071,My phone was lost and I need to secure my account.,Low,LEGITIMATE,
TICKET_001716,2026-09-12 16:45:04,NDM_003074,There was a transaction on my account that I did not make.,Low,LEGITIMATE,
ATO_TICKET_NDM_003078,2026-09-29 23:51:17,NDM_003078,My phone was lost and I need to secure my account.,Medium,ATO,Unauthorised Transaction
TICKET_000516,2026-09-19 07:32:17,NDM_003080,My account is locked after several login attempts.,Low,LEGITIMATE,
TICKET_000440,2026-09-09 19:35:01,NDM_003081,I received an OTP that I did not request.,Medium,LEGITIMATE,
ATO_TICKET_NDM_003082,2026-09-23 17:09:01,NDM_003082,I noticed a transfer that I do not recognise.,Medium,ATO,Unauthorised Transaction
TICKET_001920,2026-09-13 17:04:09,NDM_003085,I received an OTP that I did not request.,Medium,LEGITIMATE,
TICKET_001726,2026-09-23 15:55:03,NDM_003085,I cannot access my account and my password no longer works.,Low,LEGITIMATE,
TICKET_000934,2026-09-25 06:05:13,NDM_003086,I made this transaction myself but it is showing as pending.,Low,LEGITIMATE,
ATO_TICKET_NDM_003087,2026-09-28 21:19:03,NDM_003087,My phone was lost and I need to secure my account.,High,ATO,Unauthorised Transaction
TICKET_000956,2026-09-30 08:23:16,NDM_003087,I changed my phone and need help accessing my account.,Low,LEGITIMATE,
ATO_TICKET_NDM_003088,2026-09-26 23:14:55,NDM_003088,I noticed a transfer that I do not recognise.,High,ATO,Unauthorised Transaction
TICKET_001995,2026-09-18 11:20:58,NDM_003089,I made this transaction myself but it is showing as pending.,Low,LEGITIMATE,
TICKET_000405,2026-09-20 13:58:35,NDM_003089,My account is locked after several login attempts.,Low,LEGITIMATE,
TICKET_001958,2026-09-16 22:50:52,NDM_003092,I received an OTP that I did not request.,Medium,LEGITIMATE,
TICKET_000418,2026-09-22 10:19:03,NDM_003096,There was a transaction on my account that I did not make.,Medium,LEGITIMATE,
ATO_TICKET_NDM_003097,2026-09-28 00:12:20,NDM_003097,My phone was lost and I need to secure my account.,High,ATO,Unauthorised Transaction
TICKET_001263,2026-09-05 13:34:34,NDM_003098,I noticed a transfer that I do not recognise.,Medium,LEGITIMATE,
TICKET_001018,2026-09-26 04:21:26,NDM_003099,I noticed a transfer that I do not recognise.,Low,LEGITIMATE,
TICKET_000623,2026-09-21 13:03:46,NDM_003101,My SIM card was replaced and I cannot log in.,Medium,LEGITIMATE,
TICKET_000842,2026-09-11 05:11:41,NDM_003103,My phone was lost and I need to secure my account.,Medium,LEGITIMATE,
ATO_TICKET_NDM_003104,2026-09-29 17:22:10,NDM_003104,I received an OTP that I did not request.,Medium,ATO,Unauthorised Transaction
TICKET_001062,2026-09-27 03:25:26,NDM_003105,My phone was lost and I need to secure my account.,Low,LEGITIMATE,
TICKET_000344,2026-09-11 05:55:20,NDM_003107,I am travelling and cannot access my normal device.,Medium,LEGITIMATE,
TICKET_001156,2026-09-13 07:41:59,NDM_003107,There was a transaction on my account that I did not make.,Medium,LEGITIMATE,
TICKET_001840,2026-09-17 05:40:43,NDM_003107,Please help me update my registered mobile number.,Low,LEGITIMATE,
TICKET_001992,2026-09-24 03:12:50,NDM_003107,My phone was lost and I need to secure my account.,High,LEGITIMATE,
TICKET_000019,2026-09-07 10:28:11,NDM_003108,There was a transaction on my account that I did not make.,Low,LEGITIMATE,
TICKET_000151,2026-09-25 21:12:39,NDM_003108,There is no problem with my account; I need assistance with a payment.,Low,LEGITIMATE,
ATO_TICKET_NDM_003109,2026-09-22 19:51:52,NDM_003109,There was a transaction on my account that I did not make.,Medium,ATO,Unauthorised Transaction
TICKET_001036,2026-09-18 23:03:28,NDM_003111,I received an OTP that I did not request.,Low,LEGITIMATE,
ATO_TICKET_NDM_003113,2026-09-30 23:06:04,NDM_003113,I received an OTP that I did not request.,High,ATO,Unauthorised Transaction
ATO_TICKET_NDM_003118,2026-09-30 07:45:36,NDM_003118,My phone was lost and I need to secure my account.,High,ATO,Unauthorised Transaction
TICKET_001430,2026-09-05 01:34:14,NDM_003119,I changed my phone and need help accessing my account.,Medium,LEGITIMATE,
TICKET_000386,2026-09-10 20:21:41,NDM_003119,Please help me update my registered mobile number.,Low,LEGITIMATE,
ATO_TICKET_NDM_003119,2026-09-30 19:37:16,NDM_003119,My phone was lost and I need to secure my account.,Medium,ATO,Unauthorised Transaction
TICKET_000523,2026-09-02 17:18:53,NDM_003123,I made this transaction myself but it is showing as pending.,Low,LEGITIMATE,
ATO_TICKET_NDM_003123,2026-09-30 01:48:20,NDM_003123,I received an OTP that I did not request.,High,ATO,Unauthorised Transaction
TICKET_000673,2026-09-29 12:35:08,NDM_003125,I cannot access my account and my password no longer works.,Medium,LEGITIMATE,
TICKET_000728,2026-09-07 19:12:50,NDM_003126,I made this transaction myself but it is showing as pending.,High,LEGITIMATE,
ATO_TICKET_NDM_003127,2026-09-28 09:57:49,NDM_003127,There was a transaction on my account that I did not make.,High,ATO,Unauthorised Transaction
TICKET_001611,2026-09-22 06:19:10,NDM_003128,I am travelling and cannot access my normal device.,Medium,LEGITIMATE,
TICKET_000237,2026-09-01 14:02:02,NDM_003131,I am travelling and cannot access my normal device.,Medium,LEGITIMATE,
TICKET_000907,2026-09-14 04:23:44,NDM_003131,My SIM card was replaced and I cannot log in.,Low,LEGITIMATE,
TICKET_000781,2026-09-14 11:55:03,NDM_003133,I noticed a transfer that I do not recognise.,Low,LEGITIMATE,
TICKET_000182,2026-09-15 02:15:58,NDM_003135,My SIM card was replaced and I cannot log in.,Medium,LEGITIMATE,
ATO_TICKET_NDM_003137,2026-09-19 03:39:12,NDM_003137,My phone was lost and I need to secure my account.,Medium,ATO,Unauthorised Transaction
ATO_TICKET_NDM_003139,2026-09-06 17:52:30,NDM_003139,My phone was lost and I need to secure my account.,Medium,ATO,Unauthorised Transaction
TICKET_000473,2026-09-20 16:08:24,NDM_003139,There is no problem with my account; I need assistance with a payment.,Low,LEGITIMATE,
TICKET_000216,2026-09-26 16:20:49,NDM_003140,There is no problem with my account; I need assistance with a payment.,Medium,LEGITIMATE,
TICKET_001356,2026-09-14 07:44:12,NDM_003141,Please help me update my registered mobile number.,Low,LEGITIMATE,
TICKET_000534,2026-09-25 06:59:58,NDM_003144,There was a transaction on my account that I did not make.,Medium,LEGITIMATE,
TICKET_000870,2026-09-28 11:14:38,NDM_003144,I noticed a transfer that I do not recognise.,Medium,LEGITIMATE,
TICKET_001800,2026-09-23 18:38:33,NDM_003146,There was a transaction on my account that I did not make.,Low,LEGITIMATE,
TICKET_000489,2026-09-17 09:33:25,NDM_003149,My phone was lost and I need to secure my account.,Low,LEGITIMATE,
ATO_TICKET_NDM_003151,2026-09-30 00:17:14,NDM_003151,I noticed a transfer that I do not recognise.,High,ATO,Unauthorised Transaction
TICKET_001896,2026-09-08 08:04:22,NDM_003152,I received an OTP that I did not request.,Medium,LEGITIMATE,
ATO_TICKET_NDM_003152,2026-09-19 18:54:28,NDM_003152,I received an OTP that I did not request.,High,ATO,Unauthorised Transaction
TICKET_000026,2026-09-24 09:56:22,NDM_003152,My account is locked after several login attempts.,Low,LEGITIMATE,
ATO_TICKET_NDM_003158,2026-09-26 03:56:41,NDM_003158,My phone was lost and I need to secure my account.,High,ATO,Unauthorised Transaction
TICKET_000488,2026-09-05 13:27:38,NDM_003159,There is no problem with my account; I need assistance with a payment.,Low,LEGITIMATE,
TICKET_000973,2026-09-17 12:10:41,NDM_003160,There is no problem with my account; I need assistance with a payment.,Low,LEGITIMATE,
ATO_TICKET_NDM_003161,2026-09-23 18:45:33,NDM_003161,My SIM card was replaced and I cannot log in.,High,ATO,Unauthorised Transaction
TICKET_001154,2026-09-15 19:08:46,NDM_003167,My phone was lost and I need to secure my account.,Low,LEGITIMATE,
TICKET_001827,2026-09-22 20:02:59,NDM_003167,I made this transaction myself but it is showing as pending.,Low,LEGITIMATE,
TICKET_000974,2026-09-26 21:43:03,NDM_003167,I received an OTP that I did not request.,Low,LEGITIMATE,
ATO_TICKET_NDM_003167,2026-09-27 23:41:46,NDM_003167,My phone was lost and I need to secure my account.,High,ATO,Unauthorised Transaction
TICKET_000051,2026-09-05 11:51:24,NDM_003168,My SIM card was replaced and I cannot log in.,Medium,LEGITIMATE,
TICKET_001579,2026-09-21 22:31:59,NDM_003169,Please help me update my registered mobile number.,Medium,LEGITIMATE,
ATO_TICKET_NDM_003169,2026-09-25 08:38:19,NDM_003169,I received an OTP that I did not request.,High,ATO,Unauthorised Transaction
TICKET_000952,2026-09-15 12:47:16,NDM_003170,My phone was lost and I need to secure my account.,Medium,LEGITIMATE,
TICKET_000908,2026-09-08 12:35:26,NDM_003173,My phone was lost and I need to secure my account.,Low,LEGITIMATE,
ATO_TICKET_NDM_003181,2026-09-30 04:15:54,NDM_003181,There was a transaction on my account that I did not make.,High,ATO,Unauthorised Transaction
TICKET_001258,2026-09-18 07:01:28,NDM_003182,My account is locked after several login attempts.,Medium,LEGITIMATE,
ATO_TICKET_NDM_003182,2026-09-26 09:18:12,NDM_003182,I received an OTP that I did not request.,High,ATO,Unauthorised Transaction
TICKET_001182,2026-09-21 02:21:46,NDM_003183,My SIM card was replaced and I cannot log in.,Medium,LEGITIMATE,
ATO_TICKET_NDM_003183,2026-09-30 21:02:56,NDM_003183,I received an OTP that I did not request.,High,ATO,Unauthorised Transaction
ATO_TICKET_NDM_003184,2026-09-10 06:30:10,NDM_003184,I received an OTP that I did not request.,High,ATO,Unauthorised Transaction
ATO_TICKET_NDM_003185,2026-09-25 23:55:38,NDM_003185,I received an OTP that I did not request.,High,ATO,Unauthorised Transaction
TICKET_000145,2026-09-15 05:31:11,NDM_003186,I cannot access my account and my password no longer works.,Medium,LEGITIMATE,
TICKET_000121,2026-09-22 10:42:32,NDM_003186,I changed my phone and need help accessing my account.,Low,LEGITIMATE,
TICKET_001566,2026-09-09 02:40:39,NDM_003187,I noticed a transfer that I do not recognise.,Low,LEGITIMATE,
ATO_TICKET_NDM_003188,2026-09-29 17:51:27,NDM_003188,My phone was lost and I need to secure my account.,Medium,ATO,Unauthorised Transaction
TICKET_000334,2026-09-11 17:35:10,NDM_003189,I received an OTP that I did not request.,Low,LEGITIMATE,
TICKET_000108,2026-09-14 13:35:40,NDM_003191,I cannot access my account and my password no longer works.,Low,LEGITIMATE,
TICKET_000355,2026-09-26 02:41:51,NDM_003196,There was a transaction on my account that I did not make.,Low,LEGITIMATE,
ATO_TICKET_NDM_003197,2026-09-24 22:14:46,NDM_003197,My phone was lost and I need to secure my account.,High,ATO,Unauthorised Transaction
TICKET_000659,2026-09-03 07:35:52,NDM_003198,There was a transaction on my account that I did not make.,Low,LEGITIMATE,
ATO_TICKET_NDM_003199,2026-09-17 06:27:35,NDM_003199,I noticed a transfer that I do not recognise.,High,ATO,Unauthorised Transaction
TICKET_001968,2026-09-07 16:21:40,NDM_003200,I received an OTP that I did not request.,Low,LEGITIMATE,
TICKET_000214,2026-09-14 08:52:30,NDM_003200,There is no problem with my account; I need assistance with a payment.,Medium,LEGITIMATE,
TICKET_000234,2026-09-05 15:31:41,NDM_003201,I am travelling and cannot access my normal device.,Low,LEGITIMATE,
ATO_TICKET_NDM_003201,2026-09-22 09:32:38,NDM_003201,My phone was lost and I need to secure my account.,High,ATO,Unauthorised Transaction
ATO_TICKET_NDM_003202,2026-09-22 18:10:44,NDM_003202,My SIM card was replaced and I cannot log in.,High,ATO,Unauthorised Transaction
TICKET_001101,2026-09-02 05:10:02,NDM_003203,Please help me update my registered mobile number.,Medium,LEGITIMATE,
TICKET_000645,2026-09-04 04:43:52,NDM_003206,My SIM card was replaced and I cannot log in.,Low,LEGITIMATE,
TICKET_000117,2026-09-18 21:41:51,NDM_003207,My SIM card was replaced and I cannot log in.,Medium,LEGITIMATE,
TICKET_000900,2026-09-06 19:08:02,NDM_003209,I received an OTP that I did not request.,Low,LEGITIMATE,
TICKET_001385,2026-09-17 05:40:52,NDM_003209,There is no problem with my account; I need assistance with a payment.,Low,LEGITIMATE,
TICKET_001658,2026-09-17 19:43:03,NDM_003209,I am travelling and cannot access my normal device.,Low,LEGITIMATE,
ATO_TICKET_NDM_003209,2026-09-29 03:56:57,NDM_003209,I received an OTP that I did not request.,Medium,ATO,Unauthorised Transaction
TICKET_001451,2026-09-15 16:00:39,NDM_003210,I am travelling and cannot access my normal device.,Low,LEGITIMATE,
ATO_TICKET_NDM_003210,2026-09-29 03:26:28,NDM_003210,My SIM card was replaced and I cannot log in.,High,ATO,Unauthorised Transaction
ATO_TICKET_NDM_003211,2026-09-30 13:02:46,NDM_003211,I noticed a transfer that I do not recognise.,Medium,ATO,Unauthorised Transaction
ATO_TICKET_NDM_003212,2026-09-28 02:24:34,NDM_003212,My SIM card was replaced and I cannot log in.,High,ATO,Unauthorised Transaction
ATO_TICKET_NDM_003215,2026-09-21 04:25:18,NDM_003215,I noticed a transfer that I do not recognise.,High,ATO,Unauthorised Transaction
TICKET_000274,2026-09-14 05:14:20,NDM_003216,I am travelling and cannot access my normal device.,Low,LEGITIMATE,
ATO_TICKET_NDM_003216,2026-09-30 12:59:44,NDM_003216,There was a transaction on my account that I did not make.,High,ATO,Unauthorised Transaction
ATO_TICKET_NDM_003218,2026-09-25 16:35:22,NDM_003218,There was a transaction on my account that I did not make.,High,ATO,Unauthorised Transaction
ATO_TICKET_NDM_003222,2026-09-29 11:39:24,NDM_003222,I received an OTP that I did not request.,High,ATO,Unauthorised Transaction
